DJ2029-G9N0001048,01TMB08S10002AF9N7100013,EBUS 283,9747.8359375,946.9660034179688
DJ2029-G9N0001048,01TMB08S10002AF9N7100017,EBUS 283,10368.9541015625,946.9660034179688
DJ2029-G9N0001048,01TMB08S10002AF9N7100019,EBUS 283,10712.6611328125,946.9660034179688
DJ2029-G9P0001049,01TMB08S10002AF9N7100021,EBUS 283,10671.6630859375,946.968017578125
DJ2029-G9P0001049,01TMB08S10002AF9N7100024,EBUS 283,11472.4677734375,946.968017578125
DJ2029-G9P0001049,01TMB08S10002AF9N7100026,EBUS 283,9824.4228515625,946.969970703125
DJ2029-G9P0001049,01TMB08S10002AF9N7100025,EBUS 283,11081.171875,946.9660034179688
DJ2029-G9P0001050,01TMB08S10002AF9N7100030,EBUS 283,10251.9599609375,946.9660034179688
DJ2029-G9P0001050,01TMB08S10002AF9N7100032,EBUS 283,9721.4482421875,946.9660034179688
DJ2029-G9P0001050,01TMB08S10002AF9N7100034,EBUS 283,10527.814453125,946.9660034179688
DJ2029-G9P0001050,01TMB08S10002AF9N7100036,EBUS 283,11600.4638671875,946.968017578125
DJ2029-G9P0001051,01TMB08S10002AF9P7100001,EBUS 283,11070.044921875,946.9660034179688
DJ2029-G9P0001051,01TMB08S10002AF9P7100005,EBUS 283,11278.6689453125,946.9660034179688
DJ2029-G9P0001052,01TMB08S10002AF9P7100009,EBUS 283,9646.974609375,946.9660034179688
DJ2029-G9P0001052,01TMB08S10002AF9P7100014,EBUS 283,8023.45458984375,946.968017578125
DJ2029-G9P0001052,01TMB08S10002AF9P7100015,EBUS 283,11048.9091796875,946.9660034179688
DJ2029-G9P0001053,01TMB08S10002AF9P7100017,EBUS 283,8963.0400390625,946.9660034179688
DJ2029-G9P0001053,01TMB08S10002AF9P7100020,EBUS 283,9860.572265625,946.9639892578125
DJ2029-G9P0001053,01TMB08S10002AF9P7100022,EBUS 283,10737.931640625,946.9979858398438
DJ2029-G9P0001053,01TMB08S10002AF9P7100024,EBUS 283,10836.6171875,946.9660034179688
DJ2029-G9R0001054,01TMB08S10002AF9P7100026,EBUS 283,11053.04296875,946.9660034179688
DJ2029-G9R0001054,01TMB08S10002AF9P7100029,EBUS 283,10852.8427734375,946.9660034179688
DJ2029-G9R0001054,01TMB08S10002AF9P7100031,EBUS 283,10375.38671875,946.9660034179688
DJ2029-G9R0001055,01TMB08S10002AF9P7100033,EBUS 283,11286.9677734375,946.9660034179688
DJ2029-G9R0001055,01TMB08S10002AF9P7100035,EBUS 283,11228.4716796875,946.9660034179688
DJ2029-G9R0001055,01TMB08S10002AF9P7100037,EBUS 283,10449.39453125,946.9639892578125
DJ2029-G9R0001055,01TMB08S10002AF9P7100039,EBUS 283,11227.0107421875,946.9719848632812
DJ2029-G9R0001056,01TMB08S10002AF9P7100041,EBUS 283,10695.3486328125,946.9620361328125
DJ2029-G9R0001057,01TMB08S10002AF9R7100007,EBUS 283,11426.6826171875,946.9660034179688
DJ2029-G9R0001058,01TMB08S10002AF9R7100011,EBUS 283,9868.3740234375,946.9660034179688
DJ2029-G9R0001058,01TMB08S10002AF9R7100012,EBUS 283,11177.931640625,946.9660034179688
DJ2029-G9R0001058,01TMB08S10002AF9R7100014,EBUS 283,10107.9560546875,946.9620361328125
DJ2029-G9R0001058,01TMB08S10002AF9R7100016,EBUS 283,9558.98046875,946.9660034179688
DJ2029-G9R0001059,01TMB08S10002AF9R7100018,EBUS 283,11681.40234375,946.9739990234375
DJ2029-G9R0001059,01TMB08S10002AF9R7100021,EBUS 283,11106.1318359375,946.969970703125
DJ2029-G9R0001059,01TMB08S10002AF9R7100023,EBUS 283,10408.458984375,946.968017578125
DJ2029-G9R0001059,01TMB08S10002AF9R7100024,EBUS 283,10250.7783203125,946.9639892578125
DJ2029-G9S0001060,01TMB08S10002AF9R7100026,EBUS 283,10631.9716796875,946.9620361328125
DJ2029-G9S0001060,01TMB08S10002AF9R7100029,EBUS 283,11103.2412109375,946.9660034179688
DJ2029-G9S0001060,01TMB08S10002AF9R7100030,EBUS 283,11337.259765625,946.9660034179688
DJ2029-G9S0001060,01TMB08S10002AF9R7100032,EBUS 283,11071.0087890625,946.968017578125
DJ2029-G9S0001060,01TMB08S10002AF9R7100025,EBUS 283,10069.787109375,946.9639892578125
DJ2029-G9S0001061,01TMB08S10002AF9R7100034,EBUS 283,11055.6845703125,946.9639892578125
DJ2029-G9S0001063,01TMB08S10002AF9S7100015,EBUS 283,10183.01953125,946.9639892578125
DJ2029-G9S0001064,01TMB08S10002AF9S7100017,EBUS 283,9605.6044921875,946.9639892578125
DJ2029-G9S0001064,01TMB08S10002AF9S7100020,EBUS 283,9788.181640625,946.9639892578125
DJ2029-G9S0001064,01TMB08S10002AF9S7100023,EBUS 283,7914.9150390625,946.968017578125
DJ2029-G9T0001065,01TMB08S10002AF9S7100025,EBUS 283,10397.3935546875,946.9620361328125
DJ2029-G9T0001065,01TMB08S10002AF9S7100028,EBUS 283,10440.9716796875,946.9660034179688
