Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
142,Receive,05:30:54.467.0,0x00000606,Data,Standard,0x08,64 cb 26 84 1c 0e 41 00 
143,Receive,05:30:54.467.0,0x0000060b,Data,Standard,0x08,09 0a 14 00 00 00 00 00 
144,Send,05:30:54.468.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
145,Receive,05:30:54.482.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
146,Receive,05:30:54.482.0,0x00000600,Data,Standard,0x08,85 a9 50 a5 ff c2 e4 00 
147,Receive,05:30:54.482.0,0x00000607,Data,Standard,0x08,a0 a0 00 00 00 00 00 00 
148,Receive,05:30:54.482.0,0x00000609,Data,Standard,0x08,09 03 2d 01 01 00 03 00 
149,Receive,05:30:54.482.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
150,Receive,05:30:54.482.0,0x00000600,Data,Standard,0x08,95 b9 50 a5 ff c2 e4 00 
151,Receive,05:30:54.482.0,0x1b800010,Data,Extend,0x08,10 00 00 00 00 00 00 00 
152,Receive,05:30:54.497.0,0x18000010,Data,Extend,0x08,01 0e 01 04 01 04 01 0e 
153,Receive,05:30:54.497.0,0x18300010,Data,Extend,0x08,14 29 00 00 14 36 14 0c 
154,Receive,05:30:54.497.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
155,Receive,05:30:54.497.0,0x00000600,Data,Standard,0x08,e5 c9 50 a5 ff c2 e4 00 
156,Receive,05:30:54.497.0,0x17100010,Data,Extend,0x08,00 00 00 03 00 00 00 00 
157,Receive,05:30:54.497.0,0x17300010,Data,Extend,0x08,00 00 00 00 00 00 00 00 
158,Receive,05:30:54.497.0,0x14000010,Data,Extend,0x08,86 00 fa 00 14 00 00 00 
159,Receive,05:30:54.513.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
160,Receive,05:30:54.513.0,0x00000600,Data,Standard,0x08,f5 d9 50 a5 ff c2 e4 00 
161,Receive,05:30:54.513.0,0x00000601,Data,Standard,0x08,1e f9 20 00 00 00 3f f8 
162,Receive,05:30:54.513.0,0x00000602,Data,Standard,0x08,38 f6 40 00 00 00 03 8d 
163,Receive,05:30:54.513.0,0x00000604,Data,Standard,0x08,01 f8 28 6d 81 9e 32 91 
164,Receive,05:30:54.513.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
165,Receive,05:30:54.513.0,0x00000600,Data,Standard,0x08,c5 e9 50 a5 ff c2 e4 00 
166,Receive,05:30:54.513.0,0x15000010,Data,Extend,0x08,7e 04 7d fa 7e 04 7e 04 
167,Receive,05:30:54.528.0,0x15100010,Data,Extend,0x08,7e 04 7e 04 7e 04 7d fa 
168,Receive,05:30:54.528.0,0x15200010,Data,Extend,0x08,7e 04 7e 04 7e 04 7e 04 
169,Receive,05:30:54.528.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
170,Receive,05:30:54.528.0,0x00000600,Data,Standard,0x08,d5 f9 50 a5 ff c2 e4 00 
171,Receive,05:30:54.528.0,0x15300010,Data,Extend,0x08,7d fa 7e 04 7e 04 7d fa 
172,Receive,05:30:54.528.0,0x16500015,Data,Extend,0x08,46 16 43 00 1a 05 00 00 
173,Receive,05:30:54.528.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
174,Receive,05:30:54.544.0,0x00000600,Data,Standard,0x08,25 09 50 a5 ff c2 e4 00 
175,Receive,05:30:54.544.0,0x0000032f,Data,Standard,0x08,50 41 33 30 30 30 30 31 
176,Receive,05:30:54.544.0,0x0000032e,Data,Standard,0x08,00 00 00 00 00 00 00 00 
177,Receive,05:30:54.544.0,0x00000622,Data,Standard,0x08,00 39 39 00 00 00 00 00 
178,Receive,05:30:54.544.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
179,Receive,05:30:54.544.0,0x00000600,Data,Standard,0x08,25 09 50 a5 ff c2 e4 00 
180,Receive,05:30:54.559.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
181,Receive,05:30:54.559.0,0x00000600,Data,Standard,0x08,35 19 50 a5 ff c2 e4 00 
