Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
2460,Receive,22:40:40.381.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2f a3 9e 
2461,Receive,22:40:40.381.0,0x00000706,Data,Standard,0x08,04 e0 00 00 37 00 00 6a 
2462,Receive,22:40:40.381.0,0x00000707,Data,Standard,0x08,00 00 00 00 01 00 00 00 
2463,Receive,22:40:40.381.0,0x00000708,Data,Standard,0x08,00 00 00 00 00 00 00 2a 
2464,Receive,22:40:40.381.0,0x00000709,Data,Standard,0x08,0a 4f 0e 4e 01 30 00 ce 
2465,Receive,22:40:40.381.0,0x00000710,Data,Standard,0x08,4d 4d 4e fd e8 00 26 0a 
2466,Receive,22:40:40.381.0,0x00000711,Data,Standard,0x08,50 81 41 0a 0f 26 0e 25 
2467,Receive,22:40:40.381.0,0x00000713,Data,Standard,0x08,00 00 00 01 bc 7a 00 00 
2468,Receive,22:40:40.384.0,0x0000072d,Data,Standard,0x08,00 00 00 00 00 00 00 00 
2469,Receive,22:40:40.384.0,0x0000072e,Data,Standard,0x08,00 00 00 00 00 00 00 00 
2470,Receive,22:40:40.384.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 4e 10 
2471,Receive,22:40:40.391.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2f c3 0a 
2472,Send,22:40:40.391.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2473,Receive,22:40:40.393.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 4f 0d 
2474,Receive,22:40:40.400.0,0x00000703,Data,Standard,0x08,0d 39 17 70 0c 2f e3 cb 
2475,Receive,22:40:40.403.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 40 b6 
2476,Send,22:40:40.403.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2477,Receive,22:40:40.409.0,0x00000703,Data,Standard,0x08,0d 39 17 70 0c 2e 03 35 
2478,Receive,22:40:40.413.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 41 ab 
2479,Send,22:40:40.416.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2480,Receive,22:40:40.420.0,0x00000703,Data,Standard,0x08,0d 39 17 70 0c 2e 23 b2 
2481,Receive,22:40:40.423.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 42 8c 
2482,Send,22:40:40.427.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2483,Receive,22:40:40.430.0,0x00000703,Data,Standard,0x08,0d 39 17 6f 0c 2e 43 6b 
2484,Receive,22:40:40.433.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 43 91 
2485,Receive,22:40:40.440.0,0x00000703,Data,Standard,0x08,0d 39 17 6f 0c 2e 63 ec 
2486,Send,22:40:40.440.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2487,Receive,22:40:40.443.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 44 c2 
2488,Receive,22:40:40.449.0,0x00000703,Data,Standard,0x08,0d 39 17 6f 0c 2e 83 5e 
2489,Send,22:40:40.450.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2490,Receive,22:40:40.453.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 45 df 
2491,Receive,22:40:40.461.0,0x00000703,Data,Standard,0x08,0d 38 17 6f 0c 2e a3 9f 
2492,Receive,22:40:40.463.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 46 f8 
2493,Send,22:40:40.463.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2494,Receive,22:40:40.470.0,0x00000703,Data,Standard,0x08,0d 38 17 6f 0c 2e c3 0b 
2495,Receive,22:40:40.473.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 47 e5 
2496,Send,22:40:40.475.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2497,Receive,22:40:40.481.0,0x00000712,Data,Standard,0x08,44 44 44 44 44 44 44 44 
2498,Receive,22:40:40.481.0,0x000003eb,Data,Standard,0x08,0c 00 00 09 c4 00 00 00 
2499,Receive,22:40:40.481.0,0x000003f1,Data,Standard,0x08,44 44 44 45 44 45 00 00 
2500,Receive,22:40:40.481.0,0x000003f3,Data,Standard,0x08,00 00 00 00 00 00 00 00 
2501,Receive,22:40:40.481.0,0x000004e8,Data,Standard,0x08,c9 4c 96 c9 60 c9 7c 93 
2502,Receive,22:40:40.481.0,0x00000703,Data,Standard,0x08,0d 38 17 6f 0c 2e e3 8c 
2503,Receive,22:40:40.481.0,0x00000706,Data,Standard,0x08,04 e0 00 00 37 00 00 6b 
2504,Receive,22:40:40.481.0,0x00000707,Data,Standard,0x08,00 00 00 00 01 00 00 00 
2505,Receive,22:40:40.483.0,0x00000708,Data,Standard,0x08,00 00 00 00 00 00 00 2b 
2506,Receive,22:40:40.483.0,0x00000709,Data,Standard,0x08,0b 4f 0e 4e 01 30 00 93 
2507,Receive,22:40:40.483.0,0x00000710,Data,Standard,0x08,4d 4d 4e fd e8 00 26 0b 
2508,Receive,22:40:40.483.0,0x00000711,Data,Standard,0x08,50 81 41 0b 30 26 0e 16 
2509,Receive,22:40:40.483.0,0x00000713,Data,Standard,0x08,00 00 00 01 bc 79 00 00 
2510,Receive,22:40:40.483.0,0x00000714,Data,Standard,0x08,c9 3c 97 c9 70 c9 7c 96 
2511,Receive,22:40:40.483.0,0x00000715,Data,Standard,0x08,c9 7c 96 c9 60 c9 6c 96 
2512,Receive,22:40:40.483.0,0x00000716,Data,Standard,0x08,c9 5c 96 c9 60 c9 6c 97 
2513,Receive,22:40:40.483.0,0x00000717,Data,Standard,0x08,c9 7c 97 c9 70 c9 6c 96 
2514,Receive,22:40:40.484.0,0x00000718,Data,Standard,0x08,c9 6c 96 c9 60 c9 6c 96 
2515,Receive,22:40:40.484.0,0x00000719,Data,Standard,0x08,c9 6c 96 c9 70 c9 7c 97 
2516,Receive,22:40:40.484.0,0x0000071a,Data,Standard,0x08,c9 6c 97 c9 70 c9 7c 97 
2517,Receive,22:40:40.484.0,0x0000071b,Data,Standard,0x08,c9 6c 96 c9 10 c9 3c 97 
2518,Receive,22:40:40.484.0,0x0000071c,Data,Standard,0x08,c9 7c 97 c9 70 c9 6c 97 
2519,Receive,22:40:40.484.0,0x0000071d,Data,Standard,0x08,c9 6c 96 c9 80 c9 7c 96 
2520,Send,22:40:40.485.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2521,Receive,22:40:40.486.0,0x0000071e,Data,Standard,0x08,c9 6c 96 c9 60 c9 7c 96 
2522,Receive,22:40:40.486.0,0x0000071f,Data,Standard,0x08,c9 7c 97 c9 60 c9 6c 97 
2523,Receive,22:40:40.486.0,0x00000720,Data,Standard,0x08,c9 6c 96 c9 60 c9 5c 96 
2524,Receive,22:40:40.486.0,0x00000721,Data,Standard,0x08,c9 6c 97 c9 80 c9 7c 96 
2525,Receive,22:40:40.486.0,0x00000722,Data,Standard,0x08,c9 7c 97 c9 70 c9 6c 96 
2526,Receive,22:40:40.486.0,0x00000723,Data,Standard,0x08,c9 4c 95 c9 60 c9 6c 96 
2527,Receive,22:40:40.486.0,0x00000724,Data,Standard,0x08,c9 6c 96 c9 60 c9 6c 93 
2528,Receive,22:40:40.486.0,0x00000725,Data,Standard,0x08,c9 5c 96 c9 60 c9 5c 95 
2529,Receive,22:40:40.488.0,0x00000726,Data,Standard,0x08,c9 6c 97 c9 70 c9 6c 96 
2530,Receive,22:40:40.488.0,0x00000727,Data,Standard,0x08,c9 8c 97 c9 70 c9 8c 97 
